fish_table_id,anem_table_id,fish_spp,sample_id,recap,tag_id,color,sex,size,fish_obs_time,fish_notes,dive_table_id,anem_obs,anem_obs_time,anem_id,old_anem_id,anem_spp,anem_dia,dive_type,date,site,gps,gen_id,fish_indiv,ligation_id,lat,lon
8212,7949,APCL,APCL16_714,N,985153000368798,YP,F,7.9,NA,Examined sex in relation to size and determined No change because no other visits to anemone,334,1925,12:47:00,2536,NA,HECR,20,C,2016-06-07,Sitio Baybayon,4,1841,1841,L5393,NA,NA
8240,7967,APCL,APCL16_729,N,985153000354021,YP,F,7.9,NA,Examined sex in relation to size and determined No change, this is the biggest fish.,334,749,13:51:00,2546,740,HECR,30,C,2016-06-07,Sitio Baybayon,4,1842,1842,L5407,NA,NA
6031,6454,APCL,APCL15_399642,N,985153000399642,YP,F,7.3,NA,Examined sex in relation to size and determined No change, this is the biggest fish. , didn't catch the ~7cm fish,258,337,14:26:00,1099,337,HECR,20,C,2015-06-01,Wangag,3,1843,1843,L2760,NA,NA
6002,6430,APCL,APCL15_406535,N,985153000406535,YP,F,6.5,NA,Examined sex in relation to size and determined No change because no other visits to anemone,257,1465,11:08:00,2050,NA,HECR,30,C,2015-06-01,Wangag,3,1844,1844,L2929,NA,NA
7621,7335,APCL,APCL16_301,N,985153000402774,YP,F,6.6,NA,Examined sex in relation to size and determined No change, this is the biggest fish.,316,1775,10:23:00,2316,NA,HECR,15,C,2016-05-28,Poroc San Flower,3,1845,1845,L5062,NA,NA
7870,7679,APCL,APCL16_465,N,985153000372888,YP,F,7.2,NA,Examined sex in relation to size and determined No change, this is the biggest fish. , Fish 466 squirted eggs when PIT tag was inserted,325,946,13:24:00,2444,934,HECR,30,C,2016-06-02,S. Magbangon,3,1846,1846,L5188,NA,NA
6183,6567,APCL,APCL15_363411,N,985153000363411,YP,F,6.8,NA,Examined sex in relation to size and determined No change, this is the biggest fish.,262,1536,15:16:00,2121,NA,HECR,35,C,2015-06-04,N. Magbangon,3,1847,1847,L2811,NA,NA
7804,7602,APCL,APCL16_430,N,985153000404065,YP,F,5.8,NA,Examined sex in relation to size and determined No change because no other visits to anemone,323,522,14:20:00,2425,512,HECR,20,C,2016-05-31,N. Magbangon,3,1848,1848,L5157,NA,NA
7837,7660,APCL,APCL16_446,N,985153000401033,YP,F,7.2,NA,Examined sex in relation to size and determined No change because no other visits to anemone,324,1111,10:12:00,2432,1114,HECR,30,C,2016-06-02,N. Magbangon,3,1849,1849,L5172,NA,NA
6134,6530,APCL,APCL15_356001,N,985153000356001,YP,F,7.7,NA,Examined sex in relation to size and determined No change because no other visits to anemone,261,1512,10:22:00,2097,NA,HECR,30,C,2015-06-04,N. Magbangon,3,1850,1850,L2890,NA,NA
5955,6394,APCL,APCL15_404064,N,985153000404064,YP,F,7.7,NA,Examined sex in relation to size and determined No change, this is the biggest fish.,256,1446,14:01:00,2032,NA,HECR,35,C,2015-05-31,Wangag,3,1851,1851,L2809,NA,NA
7690,7388,APCL,APCL16_342,N,985153000403068,YP,F,5.6,NA,Examined sex in relation to size and determined No change because no other visits to anemone,318,1788,12:17:00,2409,NA,HECR,30,C,2016-05-29,N. Magbangon,3,1852,1852,L5088,NA,NA
5854,6334,APCL,APCL15_403698,N,985153000403698,YP,F,7,NA,Examined sex in relation to size and determined No change, this is the biggest fish.,252,883,11:48:00,879,NA,MADO,20,C,2015-05-30,Palanas,3,1853,1853,L3019,10.7406931836,124.79111789025
8046,7796,APCL,APCL16_578,N,985153000404672,YP,F,7.2,NA,Examined sex in relation to size and determined No change because no other visits to anemone , Old tag is unreadable,330,1882,12:14:00,2494,NA,HECR,25,C,2016-06-05,Wangag,3,1854,1854,L5271,NA,NA
12244,11014,APCL,APCL18_236,N,986112100162880,YP,F,6.6,15:54:00,Examined sex in relation to size and determined No change because no other visits to anemone,494,2467,15:57:00,3051,NA,MADO,30,C,2018-03-12,Sitio Baybayon,4,1855,1855,L3815,NA,NA
12170,11003,APCL,APCL18_249,N,982126052951022,YP,F,7.1,10:54:00,Examined sex in relation to size and determined No change, this is the biggest fish.,495,1708,10:54:00,2261,NA,MADO,40,C,2018-03-14,Haina,4,1856,1856,L3825,NA,NA
11267,11483,APCL,APCL18_571,N,982126052951243,YP,F,7.6,14:49:00,Examined sex in relation to size and determined No change because no other visits to anemone , orange lining on tail,546,2613,14:52:00,3196,NA,MADO,25,C,2018-03-25,Cabatoan,4,1857,1857,L4068,NA,NA
11323,10611,APCL,APCL18_572,N,982126052951194,YP,F,7,15:02:00,Examined sex in relation to size and determined No change, this is the biggest fish.,548,1688,15:06:00,2245,NA,MADO,30,C,2018-03-25,Cabatoan,6,1858,1858,L4069,NA,NA
12578,10796,APCL,APCL18_573,N,982000411818727,YP,F,7.5,15:12:00,Examined sex in relation to size and determined No change, this is the biggest fish. , OLOT, swam to 3197 and stayed there with another clarkii, changing anem_id for this fish from 2243 to 3197,546,911,15:18:00,3197,906,HECR,25,C,2018-03-25,Cabatoan,4,1859,1859,L4070,NA,NA
7495,7218,APCL,APCL16_238,N,985153000402964,YP,F,6.9,NA,Examined sex in relation to size and determined NA , Anemone is very pink,304,1742,11:03:00,2292,NA,MADO,10,C,2016-05-21,Wangag,3,1860,1860,L5005,NA,NA
1355,8796,APCL,APCL17_499,N,982000411818641,YP,F,6.8,11:13:00,Examined sex in relation to size and determined NA,441,2242,10:53:51,2835,NA,MADO,30,A,2017-06-06,Haina,5,1861,1861,L4961,NA,NA
1074,9036,APCL,APCL17_375,N,986112100171932,YP,F,9.9,13:46:00,FEMALE IS SMALLER THAN MALE?,425,787,13:43:00,2551,NA,HECR,NA,C,2017-06-02,Sitio Baybayon,4,1862,1862,L5494,NA,NA
293,8217,APCL,APCL17_108,N,NA,YR,J,4.7,15:21:00,NA,382,885,14:43:00,2630,881,STME,30,A,2017-05-18,Palanas,5,1863,1863,L3236,NA,NA
357,8246,APCL,APCL17_118,N,NA,YR,J,1.9,11:29:00,NA,384,1650,11:13:00,2217,NA,HECR,20,A,2017-05-19,Palanas,5,1864,1864,L3226,NA,NA
364,8251,APCL,APCL17_122,N,NA,YR,J,5.2,11:48:00,NA,384,484,11:25:00,2216,NA,HECR,30,A,2017-05-19,Palanas,5,1865,1865,L3222,NA,NA
382,8252,APCL,APCL17_124,N,NA,YR,J,4.9,12:09:00,NA,384,1653,11:28:00,2219,NA,HECR,25,A,2017-05-19,Palanas,5,1866,1866,L3220,NA,NA
422,8273,APCL,APCL17_129,N,NA,YR,J,1.9,14:07:00,NA,386,977,13:48:00,2212,NA,HEAR,10,A,2017-05-19,Palanas,5,1867,1867,L3322,NA,NA
424,8273,APCL,APCL17_130,N,NA,YR,J,3.8,14:07:00,NA,386,977,13:48:00,2212,NA,HEAR,10,A,2017-05-19,Palanas,5,1868,1868,L3323,NA,NA
444,8279,APCL,APCL17_134,N,NA,BW,J,2,14:32:00,NA,386,2037,14:04:00,2635,NA,HECR,25,A,2017-05-19,Palanas,5,1869,1869,L3326,NA,NA
471,8321,APCL,APCL17_147,N,NA,YR,J,1.8,12:02:00,NA,389,2044,11:38:44,2641,NA,HECR,25,A,2017-05-20,Palanas,5,1870,1870,L3335,NA,NA
472,8321,APCL,APCL17_148,N,NA,YR,J,1.5,12:05:00,NA,389,2044,11:38:44,2641,NA,HECR,25,A,2017-05-20,Palanas,5,1871,1871,L3336,NA,NA
478,8347,APCL,APCL17_150,N,NA,YR,J,1.8,14:18:00,NA,391,430,14:07:28,2490,NA,MADO,20,A,2017-05-20,Palanas,5,1872,1872,L3338,NA,NA
480,8348,APCL,APCL17_152,N,NA,YR,J,1.6,14:23:00,NA,391,429,14:10:15,2491,NA,HECR,25,A,2017-05-20,Palanas,5,1873,1873,L3339,NA,NA
481,8349,APCL,APCL17_153,N,NA,BW,J,1.5,14:30:00,NA,391,427,14:12:00,2643,425,HECR,25,A,2017-05-20,Palanas,5,1874,1874,L3340,NA,NA
483,8363,APCL,APCL17_155,N,NA,YR,J,5.2,14:59:00,NA,391,2049,14:50:26,2644,NA,HECR,10,A,2017-05-20,Palanas,5,1875,1875,L3342,NA,NA
492,8370,APCL,APCL17_158,N,NA,O,M,8,10:23:00,escaped after fin clip, before tagging, did scan,393,2051,09:51:41,2646,380?,HECR,30,A,2017-05-21,Poroc San Flower,5,1876,1876,L3345,NA,NA
498,8374,APCL,APCL17_163,N,NA,BW,J,2,10:54:00,NA,393,1774,10:16:41,2315,NA,HECR,20,A,2017-05-21,Poroc San Flower,5,1877,1877,L3349,NA,NA
499,8380,APCL,APCL17_164,N,NA,BW,J,1.9,12:49:00,NA,395,2057,12:41:18,2650,NA,HECR,10,A,2017-05-21,Poroc Rose,5,1878,1878,L3350,NA,NA
508,8383,APCL,APCL17_166,N,NA,YR,J,1.9,13:04:00,NA,395,2059,12:53:22,2652,NA,HECR,35,A,2017-05-21,Poroc Rose,5,1879,1879,L3351,NA,NA
519,8389,APCL,APCL17_173,N,NA,BW,J,3.8,13:54:00,NA,395,2061,13:43:34,2654,NA,HECR,10,A,2017-05-21,Poroc Rose,5,1880,1880,L4410,NA,NA
535,8399,APCL,APCL17_179,N,NA,YR,J,1.6,10:59:00,NA,397,1730,10:31:36,2281,NA,HECR,25,A,2017-05-22,San Agustin,5,1881,1881,L4415,NA,NA
540,8399,APCL,APCL17_182,N,NA,YR,J,2,11:18:00,NA,397,1730,10:31:36,2281,NA,HECR,25,A,2017-05-22,San Agustin,5,1882,1882,L4417,NA,NA
553,8404,APCL,APCL17_184,N,NA,YR,J,1.8,11:34:00,NA,397,717,10:48:59,2659,707,HECR,30,A,2017-05-22,San Agustin,5,1883,1883,L4419,NA,NA
555,8404,APCL,APCL17_186,N,NA,YR,J,1.7,11:44:00,NA,397,717,10:48:59,2659,707,HECR,30,A,2017-05-22,San Agustin,5,1884,1884,L4421,NA,NA
558,8404,APCL,APCL17_187,N,NA,YR,J,1.8,11:44:00,NA,397,717,10:48:59,2659,707,HECR,30,A,2017-05-22,San Agustin,5,1885,1885,L4422,NA,NA
593,8428,APCL,APCL17_204,N,NA,YR,J,5.9,10:21:00,NA,401,711,09:57:21,2306,NA,HECR,35,A,2017-05-23,Elementary School,5,1886,1886,L4434,NA,NA
597,8428,APCL,APCL17_206,N,NA,YR,J,4.8,10:35:00,NA,401,711,09:57:21,2306,NA,HECR,35,A,2017-05-23,Elementary School,5,1887,1887,L4436,NA,NA
613,8437,APCL,APCL17_217,N,NA,YR,J,1.8,09:58:00,NA,405,2078,09:29:51,2666,NA,HECR,35,A,2017-05-25,Gabas,5,1888,1888,L4442,NA,NA
620,8437,APCL,APCL17_218,N,NA,YR,J,4.3,09:58:00,NA,405,2078,09:29:51,2666,NA,HECR,35,A,2017-05-25,Gabas,5,1889,1889,L4443,NA,NA
623,8437,APCL,APCL17_220,N,NA,YR,J,1.6,10:13:00,NA,405,2078,09:29:51,2666,NA,HECR,35,A,2017-05-25,Gabas,5,1890,1890,L4444,NA,NA
627,8439,APCL,APCL17_222,N,NA,YR,J,1.7,10:47:00,NA,405,2080,10:24:19,2668,NA,HECR,35,A,2017-05-25,Gabas,5,1891,1891,L4446,NA,NA
628,8439,APCL,APCL17_223,N,NA,YR,J,4.5,10:47:00,NA,405,2080,10:24:19,2668,NA,HECR,35,A,2017-05-25,Gabas,5,1892,1892,L4447,NA,NA
634,8440,APCL,APCL17_226,N,NA,W,J,5.1,11:52:00,NA,407,1773,11:47:09,2314,NA,MADO,20,A,2017-05-25,Visca,5,1893,1893,L4450,NA,NA
646,8444,APCL,APCL17_230,N,NA,W,J,5.2,12:40:00,NA,407,2083,12:31:20,2671,NA,HECR,25,A,2017-05-25,Visca,5,1894,1894,L4453,NA,NA
647,8444,APCL,APCL17_231,N,NA,YR,J,2,12:49:00,NA,407,2083,12:31:20,2671,NA,HECR,25,A,2017-05-25,Visca,5,1895,1895,L4454,NA,NA
653,8444,APCL,APCL17_232,N,NA,YR,J,1.6,12:49:00,NA,407,2083,12:31:20,2671,NA,HECR,25,A,2017-05-25,Visca,5,1896,1896,L4455,NA,NA
656,8444,APCL,APCL17_233,N,NA,YR,J,0.9,12:50:00,NA,407,2083,12:31:20,2671,NA,HECR,25,A,2017-05-25,Visca,5,1897,1897,L4457,NA,NA
664,8448,APCL,APCL17_236,N,NA,YR,J,1.3,09:56:00,NA,409,2084,09:47:11,2672,NA,HEAR,20,A,2017-05-27,Tamakin Dacot,5,1898,1898,L4459,NA,NA
678,8463,APCL,APCL17_243,N,NA,W,J,4.3,10:59:00,NA,409,2089,10:53:50,2676,NA,HECR,5,A,2017-05-27,Tamakin Dacot,5,1899,1899,L4465,NA,NA
682,8463,APCL,APCL17_244,N,NA,YR,J,2,11:05:00,TINY FISH, size estimated,409,2089,10:53:50,2676,NA,HECR,5,A,2017-05-27,Tamakin Dacot,5,1900,1900,L4466,NA,NA
683,8468,APCL,APCL17_245,N,NA,BW,J,1.9,12:46:00,NA,411,2090,12:41:06,2678,NA,HECR,20,A,2017-05-27,Tamakin Dacot,5,1901,1901,L4467,NA,NA
701,8475,APCL,APCL17_250,N,NA,YR,J,1.6,14:14:00,NA,411,2093,14:01:53,2681,NA,HEAR,25,A,2017-05-27,Tamakin Dacot,5,1902,1902,L4471,NA,NA
710,8475,APCL,APCL17_251,N,NA,YR,J,2,14:18:00,NA,411,2093,14:01:53,2681,NA,HEAR,25,A,2017-05-27,Tamakin Dacot,5,1903,1903,L4472,NA,NA
725,8478,APCL,APCL17_257,N,NA,YR,J,0.5,09:59:20,TINY, size estimated,413,2095,09:38:42,2683,NA,MADO,30,A,2017-05-28,Caridad Cemetery,5,1904,1904,L4474,NA,NA
726,8478,APCL,APCL17_258,N,NA,YR,J,0.5,09:59:30,TINY, size estimated,413,2095,09:38:42,2683,NA,MADO,30,A,2017-05-28,Caridad Cemetery,5,1905,1905,L4475,NA,NA
732,8478,APCL,APCL17_259,N,NA,YR,J,0.5,09:59:40,TINY, size estimated,413,2095,09:38:42,2683,NA,MADO,30,A,2017-05-28,Caridad Cemetery,5,1906,1906,L4476,NA,NA
733,8478,APCL,APCL17_260,N,NA,YR,J,0.5,09:59:50,TINY, size estimated,413,2095,09:38:42,2683,NA,MADO,30,A,2017-05-28,Caridad Cemetery,5,1907,1907,L4477,NA,NA
735,8480,APCL,APCL17_262,N,NA,B,J,1.8,11:13:00,LARGE BOULDERS COVERED IN CORAL, LARGE COBBLE UPSLOPE,415,1305,11:06:43,2684,1305,HECR,20,A,2017-05-28,Hicgop South,5,1908,1908,L4479,NA,NA
737,8480,APCL,APCL17_263,N,NA,YR,J,4.1,11:13:00,NA,415,1305,11:06:43,2684,1305,HECR,20,A,2017-05-28,Hicgop South,5,1909,1909,L4480,NA,NA
792,8499,APCL,APCL17_288,N,NA,YR,J,5.5,11:27:00,NA,417,146,10:45:11,2692,146,HECR,30,A,2017-05-29,Wangag,5,1910,1910,L3672,NA,NA
794,8503,APCL,APCL17_289,N,NA,YR,J,5.2,11:29:00,NA,417,2106,11:01:30,2694,NA,HECR,35,A,2017-05-29,Wangag,5,1911,1911,L3673,NA,NA
806,8513,APCL,APCL17_296,N,NA,YR,J,5.4,12:06:00,NA,417,1477,11:56:05,2063,NA,HECR,30,A,2017-05-29,Wangag,5,1912,1912,L3680,NA,NA
810,8514,APCL,APCL17_299,N,NA,YR,J,5.7,12:20:00,NA,417,2112,11:59:20,2699,NA,HECR,35,A,2017-05-29,Wangag,5,1913,1913,L3683,NA,NA
845,8525,APCL,APCL17_310,N,NA,YR,J,5.2,09:47:00,NA,419,2119,09:30:37,2705,NA,HECR,15,A,2017-05-30,Wangag,5,1914,1914,L3694,NA,NA
846,8533,APCL,APCL17_311,N,NA,YR,J,5.7,09:52:00,NA,419,1888,09:49:29,2500,NA,HECR,20,A,2017-05-30,Wangag,5,1915,1915,L3695,NA,NA
877,8556,APCL,APCL17_329,N,NA,YR,J,4.1,11:32:00,NA,419,1115,11:01:00,2719,1118,HECR,30,A,2017-05-30,Wangag,5,1916,1916,L5472,NA,NA
879,8559,APCL,APCL17_331,N,NA,YR,J,3.9,11:42:00,NA,419,1099,11:05:44,2718,1102,HECR,35,A,2017-05-30,Wangag,5,1917,1917,L5474,NA,NA
880,8559,APCL,APCL17_332,N,NA,YR,J,4.8,11:42:00,NA,419,1099,11:05:44,2718,1102,HECR,35,A,2017-05-30,Wangag,5,1918,1918,L5475,NA,NA
884,8559,APCL,APCL17_334,N,NA,YR,J,5.8,11:52:00,NA,419,1099,11:05:44,2718,1102,HECR,35,A,2017-05-30,Wangag,5,1919,1919,L5560,NA,NA
886,8562,APCL,APCL17_336,N,NA,YR,J,5.3,13:15:00,NA,421,1865,13:13:13,2483,NA,HECR,30,A,2017-05-30,Wangag,5,1920,1920,L5477,NA,NA
889,8569,APCL,APCL17_337,N,NA,YR,J,5.2,13:22:00,NA,421,1863,13:21:00,2481,NA,HECR,30,A,2017-05-30,Wangag,5,1921,1921,L5478,NA,NA
921,8571,APCL,APCL17_343,N,NA,BW,J,2.2,14:04:00,NA,421,2137,13:24:53,2722,NA,HECR,20,A,2017-05-30,Wangag,5,1922,1922,L5481,NA,NA
957,8620,APCL,APCL17_350,N,NA,YR,J,1,14:55:00,NA,421,2150,15:01:00,2735,NA,HECR,25,A,2017-05-30,Wangag,5,1923,1923,L5562,NA,NA
977,8667,APCL,APCL17_354,N,NA,YR,J,4.4,12:10:00,NA,426,2178,14:09:13,2780,NA,HECR,25,A,2017-06-02,Sitio Baybayon,5,1924,1924,L5564,NA,NA
1016,8642,APCL,APCL17_362,N,NA,B,J,1.6,12:52:00,NA,426,809,12:29:27,2765,NA,HECR,30,A,2017-06-02,Sitio Baybayon,5,1925,1925,L5489,NA,NA
1017,8642,APCL,APCL17_363,N,NA,YR,J,2,12:52:00,NA,426,809,12:29:27,2765,NA,HECR,30,A,2017-06-02,Sitio Baybayon,5,1926,1926,L5592,NA,NA
1030,8643,APCL,APCL17_369,N,NA,W,J,2.1,13:16:00,NA,426,2160,12:30:38,2766,NA,HECR,25,A,2017-06-02,Sitio Baybayon,5,1927,1927,L5492,NA,NA
1042,9032,APCL,APCL17_371,N,NA,YR,J,4.2,13:29:00,NA,425,476,13:29:00,2770,NA,MADO,NA,C,2017-06-02,Sitio Baybayon,4,1928,1928,L5493,NA,NA
1082,8656,APCL,APCL17_378,N,NA,YR,J,5.8,14:01:00,NA,426,1937,13:11:37,2547,NA,HECR,25,A,2017-06-02,Sitio Baybayon,5,1929,1929,L5496,NA,NA
1089,8662,APCL,APCL17_383,N,NA,YR,J,2,14:20:00,NA,426,2175,13:26:24,2777,NA,HECR,30,A,2017-06-02,Sitio Baybayon,5,1930,1930,L5498,NA,NA
1090,8667,APCL,APCL17_384,N,NA,YR,J,2,14:23:00,NA,426,2178,14:09:13,2780,NA,HECR,25,A,2017-06-02,Sitio Baybayon,5,1931,1931,L5499,NA,NA
1092,8669,APCL,APCL17_385,NA,NA,O,M,9.2,11:21:00,NO PIT SCANNER, NO TAGGING,429,1567,11:16:00,2150,NA,HECR,35,A,2017-06-03,Sitio Baybayon,5,1932,1932,L5596,NA,NA
1093,8669,APCL,APCL17_386,NA,NA,YR,J,4.6,11:26:00,NO PIT SCANNER, NO TAGGING,429,1567,11:16:00,2150,NA,HECR,35,A,2017-06-03,Sitio Baybayon,5,1933,1933,L5500,NA,NA
1098,8673,APCL,APCL17_388,NA,NA,YR,J,1.8,11:35:00,NO PIT SCANNER, NO TAGGING,429,1919,11:23:30,2530,NA,HECR,35,A,2017-06-03,Sitio Baybayon,5,1934,1934,L5597,NA,NA
1105,8671,APCL,APCL17_392,NA,NA,YP,F,9.7,11:48:00,TAIL SCAR? GULLY, NO PIT SCANNER, NO TAGGING,429,1570,11:18:41,2153,NA,HECR,30,A,2017-06-03,Sitio Baybayon,5,1935,1935,L5501,NA,NA
1107,8674,APCL,APCL17_394,NA,NA,B,J,2.1,11:55:00,NA,429,2179,11:27:28,2781,NA,HECR,25,A,2017-06-03,Sitio Baybayon,5,1936,1936,L5599,NA,NA
1109,8683,APCL,APCL17_396,NA,NA,BW,J,1.4,12:03:00,NA,428,1569,12:03:00,2152,NA,HECR,NA,C,2017-06-03,Sitio Baybayon,4,1937,1937,L5568,NA,NA
1110,8685,APCL,APCL17_397,NA,NA,O,M,8,12:07:00,NA,428,1920,12:07:00,2531,NA,HECR,NA,C,2017-06-03,Sitio Baybayon,4,1938,1938,L5600,NA,NA
1112,8693,APCL,APCL17_398,N,NA,YR,J,1.5,10:32:00,NA,432,2182,10:25:00,2785,NA,HECR,30,A,2017-06-04,Sitio Baybayon,5,1939,1939,L5569,NA,NA
1120,8695,APCL,APCL17_402,N,NA,YR,J,5.8,10:54:00,NA,432,1566,10:31:44,2149,NA,HECR,35,A,2017-06-04,Sitio Baybayon,5,1940,1940,L5504,NA,NA
1121,8702,APCL,APCL17_403,N,NA,B,J,0.9,10:58:00,NA,432,1567,10:43:57,2150,NA,HECR,35,A,2017-06-04,Sitio Baybayon,5,1941,1941,L5601,NA,NA
1129,8705,APCL,APCL17_405,N,NA,YR,J,2.1,11:15:00,NA,432,1921,11:02:32,2532,NA,HECR,35,A,2017-06-04,Sitio Baybayon,5,1942,1942,L5602,NA,NA
1374,8805,APCL,APCL17_509,N,NA,YR,J,1.6,12:03:00,NA,441,2247,11:30:15,2840,NA,HECR,30,A,2017-06-06,Haina,5,1943,1943,L5536,NA,NA
1375,8805,APCL,APCL17_510,N,NA,YR,J,1.8,12:03:00,NA,441,2247,11:30:15,2840,NA,HECR,30,A,2017-06-06,Haina,5,1944,1944,L5537,NA,NA
1376,8805,APCL,APCL17_511,N,NA,YR,J,4.3,12:03:00,NA,441,2247,11:30:15,2840,NA,HECR,30,A,2017-06-06,Haina,5,1945,1945,L5538,NA,NA
1383,8808,APCL,APCL17_512,N,NA,YR,J,6.2,12:11:00,NA,441,1401,11:44:32,2843,1452,HECR,30,A,2017-06-06,Haina,5,1946,1946,L5539,NA,NA
1398,8813,APCL,APCL17_523,N,NA,YR,J,5.5,12:59:00,NA,441,2255,12:21:07,2848,NA,HEAR,30,A,2017-06-06,Haina,5,1947,1947,L5546,NA,NA
1405,8814,APCL,APCL17_524,N,NA,BW,J,1.1,08:43:00,TINY FISH, MISSING SIZE,443,1770,08:33:40,2311,NA,STME,40,A,2017-06-08,Visca,5,1948,1948,L5547,NA,NA
1406,8815,APCL,APCL17_525,N,NA,W,J,4.5,08:57:00,NA,443,2256,08:52:13,2849,NA,HECR,15,A,2017-06-08,Visca,5,1949,1949,L5575,NA,NA
1419,8819,APCL,APCL17_528,N,NA,YR,J,4.8,10:30:00,NA,445,707,10:25:25,2850,697,HECR,45,A,2017-06-08,Hicgop South,5,1950,1950,L5608,NA,NA
1450,8844,APCL,APCL17_538,N,NA,YR,J,1.8,10:15:00,NA,447,2261,10:06:13,2854,NA,HEAR,20,A,2017-06-09,Tamakin Dacot,5,1951,1951,L5609,NA,NA
1473,8852,APCL,APCL17_546,N,NA,BW,J,1.9,12:42:00,NA,449,2269,12:23:18,2860,NA,HECR,10,A,2017-06-09,Tamakin Dacot,5,1952,1952,L5611,NA,NA
1500,8874,APCL,APCL17_557,N,NA,YR,J,5.9,10:55:00,NA,451,2278,10:39:53,2868,NA,HECR,25,A,2017-06-10,Wangag,5,1953,1953,L5581,NA,NA
1502,8875,APCL,APCL17_559,N,NA,YR,J,1.7,13:45:00,NA,453,2279,13:32:32,2869,NA,HEAR,30,A,2017-06-10,Haina,5,1954,1954,L5583,NA,NA
435,8272,APCL,APCL17_132,N,NA,O,J,5,14:21:00,NA,386,1625,13:45:00,2200,NA,HECR,10,A,2017-05-19,Palanas,5,1955,1955,L3324,NA,NA
600,8430,APCL,APCL17_207,N,NA,BW,J,1.4,12:39:00,NA,403,1268,12:06:10,2305,NA,HECR,30,A,2017-05-23,Elementary School,5,1956,1956,L4437,NA,NA
7410,7150,APCL,APCL16_207,N,985153000406415,YP,F,10.1,NA,NA,302,1269,12:23:00,1270,NA,HECR,30,C,2016-05-19,San Agustin,3,NA,985153000406415,L4978,NA,NA
7718,7402,APCL,APCL16_363,N,985153000356779,YP,F,9.2,NA,NA,320,NA,10:36:00,NA,NA,HECR,30,C,2016-05-30,N. Magbangon,3,NA,985153000356779,L5107,NA,NA
294,8217,APCL,APCL17_109,N,986112100171955,O,M,10.1,15:25:00,NA,382,885,14:43:00,2630,881,STME,30,A,2017-05-18,Palanas,5,1957,1957,L3235,NA,NA
311,8239,APCL,APCL17_115,N,982000411818633,O,M,10.4,10:41:00,NA,384,930,10:35:00,2631,919,ENQD,40,A,2017-05-19,Palanas,5,1154,1154,L3229,NA,NA
360,8246,APCL,APCL17_120,N,982000411818546,YP,F,9.6,11:37:00,NA,384,1650,11:13:00,2217,NA,HECR,20,A,2017-05-19,Palanas,5,1959,1959,L3224,NA,NA
443,8272,APCL,APCL17_133,N,982000411818541,YP,F,8.4,14:24:00,NA,386,1625,13:45:00,2200,NA,HECR,10,A,2017-05-19,Palanas,5,1960,1960,L3325,NA,NA
447,8281,APCL,APCL17_135,N,982000411818553,O,M,11.3,14:39:00,missing size,386,493,14:08:00,2214,NA,ENQD,40,A,2017-05-19,Palanas,5,1961,1961,L3327,NA,NA
453,8293,APCL,APCL17_139,N,982000411818474,O,M,7.9,10:43:00,NA,389,503,10:31:20,2637,495,HECR,25,A,2017-05-20,Palanas,5,1962,1962,L3330,NA,NA
463,8312,APCL,APCL17_144,N,982000411818473,YR,J,6.8,11:23:00,NA,389,2040,11:02:14,2638,NA,HECR,30,A,2017-05-20,Palanas,5,1963,1963,L3332,NA,NA
465,8316,APCL,APCL17_145,N,982000411818476,O,M,9,11:37:00,NA,389,1640,11:19:00,2210,NA,HECR,30,A,2017-05-20,Palanas,5,1964,1964,L3333,NA,NA
470,8319,APCL,APCL17_146,N,982000411818619,YP,F,8,11:55:00,NA,389,1026,11:37:17,2640,1033,HECR,35,A,2017-05-20,Palanas,5,1965,1965,L3334,NA,NA
486,8370,APCL,APCL17_157,N,982000411818459,YR,J,6.8,10:17:00,NA,393,2051,09:51:41,2646,380?,HECR,30,A,2017-05-21,Poroc San Flower,5,1966,1966,L3344,NA,NA
493,8369,APCL,APCL17_159,N,982000411818478,O,M,7.1,10:31:00,NA,393,2050,09:49:07,2645,376?,HECR,25,A,2017-05-21,Poroc San Flower,5,1967,1967,L3346,NA,NA
496,8372,APCL,APCL17_161,N,982000411818610,O,M,7.3,10:46:00,NA,393,1776,10:08:00,2317,NA,HECR,25,A,2017-05-21,Poroc San Flower,5,1968,1968,L3347,NA,NA
524,8394,APCL,APCL17_175,N,982000411818614,YP,F,8.1,10:11:00,NA,397,1545,09:51:51,2129,NA,HECR,35,A,2017-05-22,San Agustin,5,1969,1969,L4412,NA,NA
526,8394,APCL,APCL17_177,N,982000411818621,O,M,8.2,10:22:00,NA,397,1545,09:51:51,2129,NA,HECR,35,A,2017-05-22,San Agustin,5,1970,1970,L4413,NA,NA
528,8396,APCL,APCL17_178,N,982000411818535,O,M,8.3,10:40:00,NA,397,1330,10:21:21,2656,1331,HECR,25,A,2017-05-22,San Agustin,5,1971,1971,L4414,NA,NA
536,8399,APCL,APCL17_180,N,982000411818491,O,M,9,11:02:00,NA,397,1730,10:31:36,2281,NA,HECR,25,A,2017-05-22,San Agustin,5,1972,1972,L4416,NA,NA
554,8404,APCL,APCL17_185,N,982000411818585,O,M,9.5,11:38:00,NA,397,717,10:48:59,2659,707,HECR,30,A,2017-05-22,San Agustin,5,1973,1973,L4420,NA,NA
560,8408,APCL,APCL17_188,N,982000411818509,O,M,7,13:35:00,NA,398,1326,13:35:00,2660,NA,HECR,NA,C,2017-05-22,San Agustin,4,1974,1974,L4423,NA,NA
